Gene_ID	CDS_length	chr	testis_TR.R1	testis_TR.R2	testis_TR.R3	testis_RP.R1	testis_RP.R2	testis_RP.R3	spermatocytes_TR.R1	spermatocytes_TR.R2	spermatocytes_RP.R1	spermatocytes_RP.R2	roundSpermatids_TR.R1	roundSpermatids_TR.R2	roundSpermatids_RP.R1	roundSpermatids_RP.R2	elongatingSpermatids_TR.R1	elongatingSpermatids_TR.R2	elongatingSpermatids_RP.R1	elongatingSpermatids_RP.R2	spermatozoa_TR.R1	spermatozoa_TR.R2	spermatozoa_RP.R1	spermatozoa_RP.R2
ENSMUSG00000028558	NA	4	9.417	6.6989	5.1967	11.2546	11.3962	12.3353	0.8028	0.4925	0.9507	0.2103	0.8346	0.835	1.5178	0.6451	2.8121	1.3708	3.1635	0.5438	0	0.1502	0	0
ENSMUSG00000028559	1971	4	107.9236	103.3966	101.3726	122.2396	106.848	128.7899	41.3275	32.8226	55.1245	51.4504	115.3614	109.9565	119.5401	123.9474	212.1696	203.0506	103.9511	93.5169	82.234	94.4534	57.1327	69.2511
ENSMUSG00000028560	2355	4	160.3411	142.5968	157.9475	53.7656	72.4662	79.0458	206.3955	259.1373	74.34	62.4018	170.5133	203.9267	84.4197	59.5063	54.1825	43.0061	7.5772	4.9577	8.8543	9.3445	5.2183	4.8749
ENSMUSG00000028563	627	4	11.2587	8.2413	9.2616	7.8959	7.115	6.7991	4.8931	5.0189	2.6156	2.0473	9.3771	9.5664	3.0573	2.299	2.6941	1.4957	0.162	0.5898	63.3154	39.1319	10.3999	8.526
ENSMUSG00000028565	1530	4	5.5397	2.2356	2.3268	24.8723	12.519	13.5851	0.2275	0.032	0.9993	0.6583	0.2049	0.173	1.0063	0.9321	0.5305	0.2209	2.8143	0.832	3.8591	8.852	17.1655	20.5482
ENSMUSG00000028567	513	4	56.5437	45.7143	44.7081	135.6187	123.0579	117.1462	85.4995	89.6592	207.0561	172.8278	22.5565	24.798	97.5702	112.1521	9.4562	8.1558	21.3193	8.6504	81.1375	62.8665	103.6814	98.2281
ENSMUSG00000028568	477	4	56.3266	42.26	51.9699	85.3108	89.7301	109.088	70.2587	73.2591	302.559	321.7255	47.7812	47.6735	99.2184	45.1983	18.2514	19.3574	19.0951	13.2904	61.2005	48.5209	43.0737	69.999
ENSMUSG00000028572	2187	4	375.8533	449.28	472.7672	144.1734	284.594	320.8018	191.2458	149.2426	126.4366	82.2536	551.0599	536.0049	508.341	383.4616	1117.8182	1217.6931	626.3272	850.8989	39.5314	105.9432	49.9903	72.8101
ENSMUSG00000028573	1659	4	9.1402	2.8846	3.5487	18.4525	2.0501	1.2406	1.1579	0.8148	1.182	0.462	3.146	3.2108	2.5198	2.1371	3.6772	4.1163	1.2253	1.1029	18.1942	35.5127	14.1906	26.1934
ENSMUSG00000028575	NA	4	117.0839	146.3818	158.4988	121.208	226.7405	284.05	44.0505	29.1936	73.619	37.2795	231.9537	198.2287	570.2517	523.1423	41.4335	16.5046	77.5377	34.6986	0.2373	1.1225	0	0.4753
ENSMUSG00000028576	1803	4	214.4374	211.5117	241.2858	106.9411	155.8086	206.9366	275.8143	306.5706	155.5577	151.5236	293.223	277.5469	198.5106	181.6585	107.934	77.0775	56.6401	49.6356	10.4531	23.7794	8.1641	21.1436
ENSMUSG00000028577	2385	4	39.9129	25.7131	25.7292	48.1987	46.762	49.81	22.2168	20.7887	12.0582	11.3583	4.4	5.6932	3.6794	3.8103	5.6479	1.9962	6.1899	3.3448	61.5704	82.7507	47.191	59.4349
ENSMUSG00000028578	1071	4	11.265	10.2856	10.7302	14.708	19.2942	20.3846	10.3173	10.2155	18.6215	18.5983	4.1555	5.2312	11.7335	8.3681	2.0625	1.2124	2.7189	1.4305	16.9235	18.8941	11.2042	10.5557
ENSMUSG00000028580	3567	4	37.6539	33.2428	31.3226	41.6971	35.9557	33.0593	43.1505	38.5181	25.9553	24.1778	26.088	28.7565	10.942	9.4098	19.9822	19.8729	6.8194	3.1668	24.6664	36.9675	32.3266	31.2006
ENSMUSG00000028581	786	4	3.538	0.7947	0.6208	57.0214	24.0414	17.2902	0.0662	0.0466	3.2416	0.2253	0.2682	0.2516	10.9478	6.379	0.0551	0.2294	3.274	0.4705	0.6122	3.7009	9.1061	15.0521
ENSMUSG00000028582	2312	4	23.2645	22.0712	22.1959	19.4816	18.4074	18.3504	19.5686	22.4834	8.3937	5.3179	15.3401	17.4036	13.7313	10.95	21.716	23.7622	12.8155	11.968	37.4705	43.5479	25.8668	27.9219
ENSMUSG00000028583	519	4	3.7919	1.9694	2.5386	37.7944	19.9482	17.0751	0.7013	0.2115	5.6992	0.6823	0.8124	0.254	10.9164	5.6756	0.0835	0.2085	3.1316	0.7125	0.7726	1.2184	0.8178	1.4353
ENSMUSG00000028584	897	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028587	459	4	3.6119	2.8358	2.6014	4.9948	4.6706	4.1986	1.3809	1.3778	1.6367	1.5263	1.4576	1.5022	1.6715	1.4904	0.8412	0.7291	0.3355	0.3769	1.0808	0.9524	0.52	0.66
ENSMUSG00000028589	NA	4	10.4243	10.4727	9.289	9.646	11.6074	13.2025	6.6429	5.1389	15.5597	8.4633	21.9179	16.7294	77.9175	55.3561	7.7685	7.8117	23.6047	22.4369	0	0.321	0	0
ENSMUSG00000028591	NA	4	1.7212	1.9988	2.3663	5.0654	5.8956	6.6262	0.5043	0.4732	1.4517	1.4945	1.5145	0.8997	2.1422	2.5664	0.6534	0.9587	1.4838	0.2277	0.1152	0.1817	0.0416	0
ENSMUSG00000028597	561	4	2.5167	1.8093	1.4951	7.9975	4.5387	7.1557	0.5735	0.5381	0.7896	0.217	0.2871	0.0808	0.6265	1.3825	0.2123	0	0.5809	0.3885	5.7005	4.3397	7.3764	7.4104
ENSMUSG00000028599	1305	4	3.9931	1.4345	1.0958	16.6866	5.7591	4.0251	0.146	0.0257	0.2877	0.0932	0.3452	0.1619	0.3886	0.9236	0.0608	0.0759	0.499	0.1112	16.3213	14.3336	19.6848	27.5517
ENSMUSG00000028600	1836	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028601	359	4	6.5783	3.7601	3.0944	11.6178	6.8017	5.9735	0.4669	0.3285	0.4602	0.1987	0.2629	0.1849	0.6693	0.2814	0.3403	0.1214	1.0261	0.5929	40.6848	43.3641	22.4101	19.6223
ENSMUSG00000028602	435	4	1.5923	1.5161	1.6779	0.3641	0.5789	0.7107	0.5048	0.4737	0.2369	0.1432	1.9141	1.9198	2.2747	1.724	1.7521	2.0719	0.2739	0.6839	2.5306	2.3023	4.6357	2.1271
ENSMUSG00000028603	1644	4	28.0016	19.8948	22.1879	56.3036	35.0459	37.0105	6.7846	3.9841	9.7798	4.7387	29.4511	25.8002	44.9567	36.2544	4.11	2.1501	5.7669	2.9564	95.3223	92.3158	109.9913	93.3138
ENSMUSG00000028607	1977	4	48.1932	48.0517	40.2211	95.9165	70.3559	63.3958	66.794	68.6479	97.8269	106.5962	40.2842	39.925	41.3059	53.3848	10.9104	5.5279	12.8967	6.1728	45.7182	43.9168	69.4987	48.6944
ENSMUSG00000028608	591	4	86.0729	93.0052	104.0786	96.3335	124.5484	112.1773	111.7408	117.6367	293.9982	287.5284	85.2144	86.7139	168.9534	177.5211	64.0533	68.9018	179.728	196.9259	133.6659	80.8911	79.0294	80.593
ENSMUSG00000028609	441	4	73.1484	56.1393	51.1775	240.5103	261.9627	296.6232	48.167	47.8756	217.0207	227.8439	26.133	25.7079	93.3115	101.3288	9.5269	5.0708	39.6954	14.3753	191.315	125.3254	127.3896	185.2093
ENSMUSG00000028610	NA	4	154.9302	174.3453	119.3755	44.7633	59.154	48.2284	236.7884	235.9117	172.9492	205.5814	215.8267	199.9688	131.8983	117.3382	49.9703	26.9844	23.9529	20.398	1.3367	1.6395	0	0.1217
ENSMUSG00000028613	2706	4	19.0644	16.5914	17.3126	21.9304	23.6256	23.9809	3.055	1.7734	4.7789	1.5125	16.1796	15.5706	65.4577	53.8666	4.8478	2.5907	2.8571	2.5604	0.6991	0.5733	0.2153	0.4278
ENSMUSG00000028614	2022	4	18.7467	16.2318	16.0369	22.5551	24.6854	25.0955	25.6009	22.2949	22.8262	22.4822	14.029	12.1429	19.8668	21.759	2.7847	1.9443	2.3779	0.7838	15.5084	18.483	10.0659	14.2594
ENSMUSG00000028617	1266	4	37.376	25.7453	23.1658	104.3987	101.4913	96.0608	36.9662	39.1058	77.1009	80.2065	13.9138	15.7756	20.6937	29.0099	5.2687	2.735	13.1322	8.1372	4.4344	4.945	12.0843	9.5528
ENSMUSG00000028618	972	4	115.4967	78.3981	75.5071	417.8834	293.475	305.9992	77.4904	80.4103	112.1118	74.5474	31.8346	34.1097	45.7104	47.8431	13.4127	5.529	29.1922	10.3267	551.908	490.9921	604.1906	813.7038
ENSMUSG00000028619	624	4	26.328	23.2956	25.3377	31.9156	25.3594	24.8843	41.2909	48.2019	36.4665	38.2344	20.1207	23.9254	25.3954	21.6946	5.9694	4.2773	5.9147	4.1485	35.987	21.0788	45.7262	49.8573
ENSMUSG00000028621	951	4	3.8288	1.5466	1.7405	4.8645	3.4935	2.2117	1.1465	1.2339	3.3046	1.6075	0.638	0.6412	2.5968	2.0322	0.6741	0.5614	1.4932	0.8222	16.8513	12.0567	1.5013	2.6143
ENSMUSG00000028622	1272	4	30.8092	32.0968	27.0655	32.1095	32.557	31.2193	62.8731	56.5841	37.9196	34.4507	24.2343	23.0076	15.6061	18.3782	9.9429	9.4991	8.1456	5.8976	30.7684	26.945	26.1324	23.4938
ENSMUSG00000028626	2067	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028629	1122	4	8.4651	7.1358	6.5456	3.3427	3.2633	2.9935	8.0409	9.2946	6.6559	2.6038	5.0314	5.3753	1.2149	0.7262	3.0111	1.8645	0.4225	0.4238	14.5103	12.2866	5.3303	5.2723
ENSMUSG00000028630	1800	10	25.3974	26.6902	28.5419	7.7492	8.4329	9.338	7.9849	5.1621	2.0657	1.271	35.604	36.6187	13.7475	14.4751	10.8688	6.7994	3.4452	3.8583	8.3604	16.4209	5.2746	5.0328
ENSMUSG00000028631	2091	4	1.0564	0.5258	1.1296	0.8103	1.0392	0.9569	0	0	0.7231	0	0.2892	0.3052	5.1276	3.6753	0.8021	0.4453	0.5225	0.4892	0	0.1952	0	0
ENSMUSG00000028633	1776	4	17.6336	11.4461	11.9935	35.5414	29.9293	28.0624	3.9966	3.4201	4.4028	2.7166	2.8357	4.1938	4.6053	6.6343	2.4632	1.1373	3.1077	1.3683	13.5472	12.3553	10.3848	9.1041
ENSMUSG00000028634	7047	4	0.1578	0.0483	0.0623	0.6227	0.3046	0.3153	0.0369	0	0.0831	0.0377	0.0199	0.0094	0.4534	0.3824	0.0922	0.2661	0.0384	0.075	0.0341	0.0897	0.1068	0.0933
ENSMUSG00000028636	936	4	7.0391	3.8219	3.7277	18.1115	13.9836	12.9459	1.0833	0.5473	1.627	1.0404	0.5005	0.3169	0.9557	0.3348	1.6196	0.4624	5.354	1.3546	34.9588	25.5377	22.7137	24.2031
ENSMUSG00000028637	1965	4	314.043	312.7592	374.0873	79.892	112.0318	114.8859	362.1434	400.5847	281.0399	293.4766	439.245	467.3055	402.2948	355.3831	223.0738	209.6717	262.0197	280.9159	2.3279	6.6907	0.1806	1.9078
ENSMUSG00000028639	969	4	618.5223	734.0788	702.567	85.732	87.3422	83.9624	903.4908	960.1701	139.7198	54.3135	797.5301	825.4862	163.1853	59.0513	340.2903	314.0799	10.8324	7.5782	234.1429	159.7548	123.1992	103.6445
ENSMUSG00000028641	2220	4	8.653	6.7526	6.5065	19.0905	14.4836	13.1627	2.799	1.8625	2.4537	1.1764	0.9496	0.861	2.8591	2.3714	0.9755	0.3249	1.1897	0.6663	1.3005	1.2818	0.6518	1.0856
ENSMUSG00000028642	NA	4	45.076	49.7316	48.8304	26.7195	56.4445	66.2296	15.6337	4.5918	12.3269	2.3723	72.8749	49.4138	79.4063	69.4731	153.492	217.3521	233.3029	398.9484	0.3145	3.3065	0.0252	1.8902
ENSMUSG00000028643	201	4	229.4225	273.2573	270.2077	24.6394	20.9748	16.6391	229.9571	251.1649	36.2993	25.0686	318.5369	365.6186	48.6646	28.3956	444.6233	493.3988	3.6161	15.9001	43.3441	41.3389	10.926	5.8141
ENSMUSG00000028645	1479	4	6.9425	3.4938	3.5469	39.3311	22.4515	19.7924	0.7559	0.2721	2.5345	0.9876	0.2059	0.1337	1.4977	1.6526	0.205	0.0975	1.7857	0.9644	23.4254	32.8795	74.4164	85.4442
ENSMUSG00000028646	NA	4	34.7054	27.087	24.2565	47.8765	46.4807	44.7015	30.9518	28.093	11.9639	9.1708	19.1972	18.3094	9.8934	8.2203	24.316	26.0944	6.0818	5.1638	45.2923	50.2932	42.6298	54.4709
ENSMUSG00000028647	NA	4	136.5767	152.5137	153.199	200.8698	181.1579	178.9517	118.9979	126.6619	197.304	267.7117	184.915	194.6779	256.2751	222.7712	66.08	43.4668	38.5267	28.2773	94.5943	88.9767	137.6423	105.0515
ENSMUSG00000028648	321	4	83.3004	93.5772	87.2596	189.396	144.6126	134.7368	107.481	123.9086	227.9917	278.132	69.3965	74.0246	151.9488	149.7519	14.0328	9.326	35.9698	16.9515	288.0687	189.9059	244.1272	382.4886
ENSMUSG00000028649	17688	4	25.1934	14.9924	14.8176	9.7244	7.9217	7.7662	7.3098	5.3028	4.5076	2.0331	5.0341	4.3127	6.8043	4.2573	4.0087	2.4929	2.1266	1.8488	17.6918	43.2719	4.3969	10.5479
ENSMUSG00000028651	906	4	22.5249	19.4918	21.4907	36.9258	30.1476	29.772	19.7436	21.1227	32.7122	35.8118	16.5468	16.3693	26.0953	23.7273	5.1153	3.0256	4.2979	3.0322	49.5714	33.7819	39.6491	29.1638
ENSMUSG00000028653	1404	4	5.6374	4.8533	4.3446	8.8421	8.7229	7.2873	2.3333	2.1632	2.2736	1.6709	0.9009	1.0328	1.6384	1.3838	0.7404	0.5138	1.5676	0.2258	18.7361	15.6289	10.6767	9.7686
ENSMUSG00000028654	1107	4	0.5024	0.3591	0.3527	0.7454	0.7984	0.7702	0.0235	0	0.0794	0	0	0.0298	0	0.1698	0	0	0.0612	0.0477	2.5357	2.1707	0.5403	1.9791
ENSMUSG00000028655	1605	4	3.1454	1.8043	2.5083	11.4269	6.975	11.8961	0.081	0.114	0.3467	0.2206	0.1459	0.1232	0.6901	0.4686	0.2699	0.1573	1.6877	0.1317	694.7128	329.3409	1335.1632	722.9335
ENSMUSG00000028656	1425	4	77.9703	70.8096	52.377	264.5375	222.2722	206.7292	131.658	144.3106	331.3719	401.6992	28.6513	31.5461	104.9872	125.7423	13.6778	9.9978	45.7884	25.4693	192.4226	219.3079	348.4777	383.3562
ENSMUSG00000028657	921	4	171.922	167.0201	183.8817	435.1187	408.5203	439.9239	32.5488	15.0576	43.6903	8.8432	128.667	125.2433	67.4827	60.4276	352.382	350.1865	186.1756	120.8595	133.3176	138.2135	182.176	217.3311
ENSMUSG00000028661	3015	4	1.9015	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9625	0	0	0	0	0	0	0
ENSMUSG00000028664	2964	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028668	2322	4	38.0478	28.7095	30.1996	38.1999	33.6397	32.1567	53.6003	55.8954	55.8222	48.2671	8.8067	9.2257	9.3563	8.5832	7.2002	3.8056	6.6495	2.3207	58.3709	52.6152	39.3737	37.1002
ENSMUSG00000028669	636	4	82.6063	83.6569	92.6864	30.075	33.0202	31.6052	143.4472	165.2358	27.5821	28.8829	73.0345	74.5675	28.1312	19.8071	40.7251	33.6863	5.9096	5.15	258.1265	170.1215	78.3214	87.1543
ENSMUSG00000028670	696	4	6.0241	2.8555	4.2068	35.1882	24.9733	19.3403	6.4999	5.5202	12.7915	11.3204	2.3559	1.6573	12.1798	10.6256	1.1824	1.0364	3.5514	1.2904	30.4205	39.5227	84.5696	77.7523
ENSMUSG00000028671	1044	4	8.0731	5.3846	5.0715	11.2085	7.4174	4.4051	4.5076	7.2552	3.0576	4.2398	2.67	4.4195	2.7746	2.8815	1.4521	0.5873	0.9081	0.759	47.7049	43.9141	34.0015	28.4987
ENSMUSG00000028672	978	4	19.6855	9.4639	8.5572	53.1517	27.4978	22.5872	4.3864	4.0782	7.4263	6.2458	1.5329	1.9545	5.7495	3.6527	2.3472	0.6638	7.4783	1.6205	107.0967	83.6038	96.1847	81.588
ENSMUSG00000028673	1359	4	159.5157	114.3601	107.7767	173.093	105.6016	84.2589	75.0715	71.1361	17.5198	9.5433	64.9807	63.4887	24.8884	20.5683	152.2167	126.3316	26.8589	16.5213	339.7415	301.9428	120.6081	129.0366
ENSMUSG00000028675	423	4	43.7945	25.7739	26.7065	24.2056	22.0876	24.2486	42.6565	41.4354	35.3092	27.3118	8.8602	8.9599	11.4805	9.927	6.758	3.496	1.9211	0.8742	90.817	139.6281	10.6723	13.5702
ENSMUSG00000028676	789	4	27.4836	22.3273	22.9384	65.9074	79.4046	64.0481	32.1418	34.4005	97.3352	118.6818	10.1201	12.0522	38.1872	47.9683	4.6957	3.8519	8.4376	7.3517	27.7714	17.5997	40.7696	52.1849
ENSMUSG00000028677	738	4	94.5095	102.7122	99.0673	52.4439	62.6928	55.7361	74.6202	70.7706	29.7546	20.7565	131.6997	130.8965	161.6105	191.0294	29.691	16.336	15.0171	8.1085	28.8477	22.9246	10.1547	7.9632
ENSMUSG00000028678	NA	4	162.8222	234.6077	246.4771	83.2085	148.3144	141.3377	98.044	74.2913	214.8065	235.6786	241.3388	236.0353	153.2116	177.3718	694.6637	750.3008	377.474	441.7672	1.8725	18.4086	2.7314	4.3318
ENSMUSG00000028680	1947	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028681	1745	4	3.2217	2.5117	2.2999	2.2713	2.1497	2.0272	2.9025	2.6976	3.5007	3.2167	3.8238	2.7594	9.085	7.2277	0.3421	0.3229	0.3209	0.1391	0	0.0333	0.0102	0
ENSMUSG00000028683	1359	4	14.1981	12.2424	11.1673	38.0849	35.7993	35.1903	9.7379	9.8277	26.5921	25.2425	2.2924	2.8858	9.2783	14.6653	2.1035	0.7962	6.2787	3.3043	40.8374	34.1076	58.8277	52.9753
ENSMUSG00000028684	1104	4	24.918	18.8763	18.2552	60.5045	32.0981	28.3641	13.2588	14.6829	19.577	16.3183	6.9593	7.2839	9.6079	9.0831	6.5911	4.3125	10.4279	4.5939	163.5954	122.7494	158.846	109.7442
ENSMUSG00000028687	1062	4	3.2336	2.421	2.6322	4.2399	2.0934	1.9695	1.646	1.7256	2.0243	1.3725	2.7237	2.4271	3.9627	2.5102	1.455	1.1417	0.2844	0.8873	3.1085	4.1667	3.1281	3.7364
ENSMUSG00000028688	1536	4	43.368	43.2897	42.3968	25.6872	22.6321	21.2614	65.6759	79.6383	42.8992	47.6932	35.4716	40.767	16.4737	21.4215	7.8956	4.8608	5.2686	2.7859	58.7399	49.5269	34.6154	29.6116
ENSMUSG00000028689	981	4	35.4127	28.652	36.1636	38.8817	44.0164	44.852	50.5944	52.7048	118.2181	88.6181	31.0411	30.6052	107.7778	83.181	22.9148	26.2882	39.3136	27.7341	2.1256	2.0628	1.2586	1.0273
ENSMUSG00000028690	840	4	13.1405	12.1002	11.6768	28.3076	32.2157	24.2987	21.1711	19.9509	67.6015	66.6594	7.8359	6.0029	23.4293	16.6383	3.7125	3.8215	5.6434	2.1383	26.8287	28.6822	71.6796	68.127
ENSMUSG00000028691	600	4	87.3488	50.1584	39.1608	779.1731	519.0584	504.2448	26.8662	27.9923	242.1451	213.1309	14.601	15.6545	108.2718	98.1881	11.2614	3.8473	69.0182	26.943	527.0445	457.7254	988.4992	1309.5096
ENSMUSG00000028692	978	4	142.0853	101.3155	87.2185	160.0687	96.8662	89.6356	80.8963	92.0392	108.16	76.4888	9.4367	10.6149	20.4282	14.9314	28.3438	9.7731	24.8585	12.262	1166.3372	824.7228	420.6406	379.5793
ENSMUSG00000028693	1704	4	524.1019	507.2822	495.4662	633.6655	851.54	1039.7293	845.8025	1006.999	2307.9061	2881.8838	588.9306	611.2207	1466.0974	2181.5791	104.9061	62.164	161.9512	101.245	27.424	20.2073	27.1104	23.7585
ENSMUSG00000028696	1755	4	30.8867	19.7042	18.2959	66.5265	58.0329	52.8951	18.5923	17.9724	26.0986	25.2721	5.4456	5.5585	8.3256	8.4993	8.7366	5.179	16.0908	6.4419	32.3997	32.1406	35.9241	34.1558
ENSMUSG00000028698	1386	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028699	NA	4	1.528	1.1462	1.8944	0.5824	1.4377	1.1635	0.7267	0.2841	0.1819	0.0687	2.3279	1.2282	4.4319	1.2651	0.4708	0.6161	0.1052	0	1.1208	6.3825	1.9472	12.1793
ENSMUSG00000028700	1983	4	75.5901	98.6374	78.4543	26.3339	36.4656	34.0041	111.0643	116.8934	84.0689	78.2296	126.3702	123.5238	146.7068	142.9682	25.3732	16.1432	8.5843	5.8148	66.2682	62.1807	7.4572	10.3774
ENSMUSG00000028701	720	4	1.2744	2.1747	2.1804	0.9576	3.9399	0.7696	0.8851	0.6228	2.1186	2.0719	3.7877	3.3658	16.677	14.9349	0.9216	0.4604	0.2882	0	0	0	0	0
ENSMUSG00000028702	633	4	4.6901	4.6813	3.9143	3.4597	4.4261	4.1449	7.0329	7.1095	6.5515	5.6612	1.2526	1.454	3.1512	2.9884	0.637	0.3375	0.3621	0.4238	1.1794	0.789	0.2321	0.0586
ENSMUSG00000028703	2424	4	100.2861	85.3855	87.4105	80.7974	64.674	75.7512	91.6634	110.8152	63.2835	67.9298	91.7732	105.6414	69.9259	70.042	30.8229	29.6848	25.1856	15.7137	57.0396	50.4534	50.9922	43.8906
ENSMUSG00000028706	1146	4	2.6331	3.6354	4.2127	7.1726	28.1441	31.8769	0.5584	0.2872	13.9716	2.45	3.2606	2.6001	54.4405	48.7458	11.4678	29.3939	421.0488	247.8247	0.0994	0.2351	0.1355	3.0226
ENSMUSG00000028708	1248	4	21.4601	15.9703	15.23	25.4844	20.5371	18.9841	27.4162	27.0036	16.7079	14.7901	9.8163	10.9328	10.5132	9.4412	3.7482	3.0057	2.3876	1.8626	10.8604	9.8807	10.2799	10.6737
ENSMUSG00000028709	651	4	4.666	2.704	3.1858	7.9504	7.3699	6.4294	0.3195	0.3372	0.8547	0.7479	1.5472	1.2656	10.6006	9.6272	1.0645	0.277	0.8322	0.2435	16.7544	13.6963	16.3583	11.3079
ENSMUSG00000028710	1047	4	6.8649	6.0742	5.1502	6.9136	5.1854	5.2808	5.2396	4.0191	3.2167	3.8472	5.4142	4.4383	5.9402	4.9085	1.1997	0.689	0.7115	0.3532	8.5791	5.4358	2.3585	2.8459
ENSMUSG00000028712	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028713	NA	4	0.8764	0.8459	0.4998	1.8159	1.254	0.6736	0.1452	0	0	0	0.2181	0.1227	0.3966	0.1167	1.2905	0.6045	0	0.1968	32.4084	31.206	28.4892	50.2646
ENSMUSG00000028715	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028716	546	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028717	990	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028718	1152	4	12.1495	7.7929	6.9868	17.0155	16.35	15.5061	15.0892	14.5824	20.3664	23.785	7.0785	6.5757	7.7238	8.4027	2.6406	2.5607	3.4227	2.6213	0.4445	0.6342	0.611	0.3932
ENSMUSG00000028719	684	4	27.6464	12.7845	10.7728	48.5266	27.9342	31.1248	6.6139	5.8846	5.4376	4.5946	4.5889	5.2037	5.2314	5.1311	4.6226	4.0076	5.5443	4.248	162.7441	115.8408	74.4046	110.5066
ENSMUSG00000028729	921	4	91.2798	90.2611	94.153	119.9274	106.4255	99.1105	128.3604	149.0268	152.5344	145.5279	60.048	64.5897	110.2664	103.4347	15.2371	8.0674	20.6984	7.1701	110.6771	89.1899	92.8999	74.9811
ENSMUSG00000028730	2772	4	81.0827	104.1974	99.4942	55.7667	95.5728	87.5406	173.1854	197.2948	197.7121	233.1506	106.8968	116.0287	179.6081	247.5837	59.3199	61.1792	116.6136	103.2146	0.3129	1.7096	0.2043	0.9648
ENSMUSG00000028736	675	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028737	1689	4	14.5903	8.0687	6.0384	54.2262	26.1136	20.3756	0.8159	0.8666	1.8206	1.5724	1.165	1.4439	2.2699	2.0038	1.8207	0.4912	5.1121	1.1573	89.2214	72.9333	97.2376	72.5635
ENSMUSG00000028741	720	4	80.9907	67.5877	94.3098	90.5337	76.2805	93.1913	93.7067	125.02	168.6783	204.5363	61.2604	90.4483	102.0003	159.4686	14.4978	7.4641	22.0561	14.308	32.7481	22.5718	22.4808	20.9963
ENSMUSG00000028743	1104	4	34.4512	29.0602	31.582	42.737	35.4146	31.8043	31.2042	38.2816	10.0537	12.5495	16.4647	19.792	7.2155	10.9565	31.5039	21.7585	22.6961	21.2945	295.4452	212.7924	145.0933	116.5312
ENSMUSG00000028744	1053	4	1.3084	0.3473	0.3731	3.8996	3.0889	1.3432	1.2721	0.7833	0.9852	0.5415	0.0716	0.1008	0.5211	0.3833	0.1325	0.1103	0.1035	0	14.4703	5.4147	9.9116	6.03
ENSMUSG00000028745	906	4	193.6572	249.2567	247.7896	514.4356	752.6672	820.3555	123.5983	96.2034	136.1824	73.9687	245.9785	245.2486	646.7861	834.813	572.1992	751.3808	2623.7863	3178.0446	166.861	139.1059	587.1765	512.1807
ENSMUSG00000028747	1323	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028750	NA	4	61.9552	82.605	88.6559	2.8978	4.7381	5.4183	80.1222	93.2955	5.2365	3.0291	74.9777	83.9563	11.4725	8.7161	146.8624	129.4633	2.3171	3.9651	0	4.7462	0	0.2902
ENSMUSG00000028753	2290	4	17.1226	26.01	21.2022	13.17	19.8316	18.4497	7.3409	3.4806	5.0736	2.718	39.8042	31.3307	44.1051	45.39	12.7042	12.6753	9.9873	10.8758	0.022	0.3294	0	0.0601
ENSMUSG00000028755	441	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028756	1743	4	165.585	169.535	191.4703	66.0378	72.7508	67.1782	256.669	302.9114	13.4416	15.5673	128.9869	140.0147	12.9531	17.7628	152.3283	132.519	34.4235	24.6416	171.7641	152.9571	58.1865	45.6032
